qb_wr_pair,qb_id,receiver_id,chemistry_mean,chemistry_se,chemistry_q025,chemistry_q975
00-0033873_00-0036637,00-0033873,00-0036637,0.006258217421162999,0.05185916368141571,-0.10073109875,0.11929308825000004
00-0033873_00-0036913,00-0033873,00-0036913,-0.0228107834718447,0.05574659759730264,-0.14997734225,0.08016383557500001
00-0033873_00-0037197,00-0033873,00-0037197,-0.0010496899596206747,0.05086329788440138,-0.10984663674999999,0.10243963275000002
00-0033873_00-0037216,00-0033873,00-0037216,-8.83301206724175e-4,0.05449142585847345,-0.116584613,0.11184096275000002
00-0033873_00-0038090,00-0033873,00-0038090,-0.008307840808861999,0.05158863594682905,-0.11865761775,0.09525034185
00-0033873_00-0039067,00-0033873,00-0039067,0.023310289712088077,0.05085779283449806,-0.06904045342500001,0.14077350200000002
00-0033873_00-0039325,00-0033873,00-0039325,-0.00873901440913005,0.05423619580627496,-0.12744734275,0.10104908750000001
00-0033873_00-0039894,00-0033873,00-0039894,-0.0022908637185061246,0.049673799490404756,-0.10862348775,0.09952324385
00-0033936_00-0029892,00-0033936,00-0029892,-8.513712462817504e-4,0.051585237957272614,-0.10901494875000001,0.10522307200000003
00-0033936_00-0031376,00-0033936,00-0031376,0.002927149897878275,0.052923615620971566,-0.1049228145,0.115215018
00-0033936_00-0033288,00-0033936,00-0033288,0.0067498651240464,0.05325732086845337,-0.097104758075,0.11913565725000007
00-0033936_00-0033307,00-0033936,00-0033307,0.004275078617006699,0.05371605043403925,-0.1075620615,0.11609654900000001
00-0033936_00-0033881,00-0033936,00-0033881,0.007892543870197322,0.05192910496269563,-0.09568268270000001,0.12131781725000002
00-0033936_00-0033891,00-0033936,00-0033891,2.9903308181574904e-4,0.054884667853428895,-0.11633108974999999,0.11639076625000001
00-0033936_00-0034115,00-0033936,00-0034115,-0.011190497817768425,0.05375299983838145,-0.1312059655,0.09364322745000005
00-0033936_00-0034286,00-0033936,00-0034286,0.0038828255785721246,0.051555442968636414,-0.0980550732,0.11368327000000002
00-0033936_00-0034837,00-0033936,00-0034837,-0.004025966901506976,0.05522276480220631,-0.11757541225,0.10447320075000001
00-0033936_00-0035719,00-0033936,00-0035719,-0.0033626233532990995,0.053361288862966975,-0.12003232874999999,0.10380725475000004
00-0033936_00-0035806,00-0033936,00-0035806,-9.023804436333989e-4,0.05404674667551106,-0.11111103475,0.11212532000000007
00-0033936_00-0036261,00-0033936,00-0036261,-0.004689677971371324,0.05105390102633874,-0.11309306625,0.09652450295000001
00-0033936_00-0036497,00-0033936,00-0036497,0.0026968310006497756,0.05398046450864485,-0.10856590825000001,0.1197390045
00-0033949_00-0029892,00-0033949,00-0029892,0.0044049918888072505,0.05217285665013661,-0.0998632875,0.11515416325000005
00-0033949_00-0030061,00-0033949,00-0030061,-0.020707112044807824,0.053847915604964346,-0.14364783550000002,0.07870434202500001
00-0033949_00-0030431,00-0033949,00-0030431,-0.003258366165226901,0.054010513026614984,-0.118059692,0.10600570150000001
00-0033949_00-0032128,00-0033949,00-0032128,0.0029479650211817507,0.054664251998056565,-0.108186884,0.1221161655
00-0033949_00-0032392,00-0033949,00-0032392,-0.014034069281573752,0.053014137843349476,-0.13313643799999997,0.08699056185000005
00-0033949_00-0032918,00-0033949,00-0032918,-0.005327313664051624,0.053365809277231925,-0.12208036775,0.10216836300000005
00-0033949_00-0033251,00-0033949,00-0033251,-0.0027265396767795257,0.05445543164113673,-0.11937255249999999,0.11089435575
00-0033949_00-0033288,00-0033949,00-0033288,0.0013454152076024758,0.05375331599133417,-0.111232791,0.11338315325000002
00-0033949_00-0033553,00-0033949,00-0033553,-0.006654068790874923,0.053426583166102354,-0.1262232915,0.09970768235000001
00-0033949_00-0033576,00-0033949,00-0033576,-0.0031836255190775494,0.054366566643248425,-0.11794590425,0.107852166
00-0033949_00-0034646,00-0033949,00-0034646,0.00468157600027325,0.05092457640625709,-0.09992146912500001,0.1130151212500001
00-0033949_00-0035229,00-0033949,00-0035229,0.00937052556745075,0.05114586379337055,-0.089914198925,0.11931371900000001
00-0033949_00-0035249,00-0033949,00-0035249,0.0039805463157599995,0.05290196732873056,-0.09913459232499999,0.11555223900000001
00-0033949_00-0035662,00-0033949,00-0035662,-0.0095356819935385,0.05127225397247871,-0.12044229075,0.0897585223
00-0033949_00-0035934,00-0033949,00-0035934,-0.005843258041121301,0.052748870917830475,-0.12113544675,0.10102911900000001
00-0033949_00-0035973,00-0033949,00-0035973,-0.002019132751222073,0.05350650819164969,-0.115736354,0.10670069600000001
00-0033949_00-0036182,00-0033949,00-0036182,-0.003200446981292749,0.05429326864447779,-0.11590311974999999,0.11040889000000005
00-0033949_00-0036259,00-0033949,00-0036259,-0.004067399037998,0.05139074405627619,-0.11725946649999999,0.10055087050000003
00-0033949_00-0036322,00-0033949,00-0036322,8.297614648196801e-4,0.05282280755133116,-0.110722689,0.11433613975000001
00-0033949_00-0036345,00-0033949,00-0036345,-0.003099194835577577,0.05325071329269492,-0.1164163475,0.10574051450000002
00-0033949_00-0036414,00-0033949,00-0036414,7.208965404237501e-4,0.053885554783877083,-0.11057699325,0.11346025175000005
00-0033949_00-0036936,00-0033949,00-0036936,-0.019384001728846904,0.05200474725122443,-0.13669913374999998,0.07694981102500004
00-0033949_00-0037276,00-0033949,00-0037276,0.0019088544308925003,0.05284459268767615,-0.10740362849999999,0.11608064175000003
00-0033949_00-0037617,00-0033949,00-0037617,9.235399283807498e-4,0.05315798883976225,-0.1092496275,0.11671005025000002
00-0033949_00-0037742,00-0033949,00-0037742,-0.0034658197239468003,0.055352013923261556,-0.11910341375,0.10784887750000004
00-0033949_00-0037744,00-0033949,00-0037744,0.0049376099446697495,0.05127406288460343,-0.09795885132499998,0.11543317550000005
00-0033949_00-0037809,00-0033949,00-0037809,0.0040908339804975,0.054588813464031945,-0.10754315625,0.119244497
00-0033949_00-0038559,00-0033949,00-0038559,0.013784202039565728,0.054115687173021926,-0.089558063325,0.13478356500000002
00-0033949_00-0038705,00-0033949,00-0038705,-0.0010721927157145506,0.05203685818350549,-0.11091087574999998,0.10944201350000003
00-0033949_00-0038994,00-0033949,00-0038994,-0.0018790511461165,0.051297004201105584,-0.11267052149999998,0.10276310575000001
00-0033949_00-0039916,00-0033949,00-0039916,0.00333921510501875,0.05428263466108952,-0.10925954525,0.1172885765
00-0033958_00-0031610,00-0033958,00-0031610,-0.0019218947401190784,0.0540371294747378,-0.11762920525,0.11003085675000006
00-0033958_00-0034860,00-0033958,00-0034860,0.0010706830572133504,0.05189665141408143,-0.10954007974999999,0.10912429675
00-0033958_00-0036290,00-0033958,00-0036290,3.120313322500154e-5,0.05269268894719442,-0.10947382324999999,0.10817517075000001
00-0033958_00-0036326,00-0033958,00-0036326,0.0011209116578437543,0.05303979287020957,-0.11059398874999998,0.11224544825000003
00-0034177_00-0032464,00-0034177,00-0032464,-0.006096470172792875,0.05365479705633734,-0.12136867125,0.10014167100000004
00-0034177_00-0033858,00-0034177,00-0033858,0.004135545222830775,0.05482013830974015,-0.1074128965,0.12172088950000007
00-0034177_00-0033893,00-0034177,00-0033893,0.0019865257758055507,0.053434349624912364,-0.10914845925,0.11205489850000004
00-0034177_00-0033943,00-0034177,00-0033943,-0.008306865548026624,0.0527478988309261,-0.12058265025,0.09540165642500001
00-0034177_00-0033948,00-0034177,00-0033948,0.002295612608847,0.05452768640770303,-0.1089854985,0.1207853605
00-0034177_00-0034270,00-0034177,00-0034270,-0.00391856729939395,0.0543311578799251,-0.11932943699999998,0.1099329155
00-0034177_00-0034854,00-0034177,00-0034854,0.003293450170013427,0.05258929623005964,-0.1063779455,0.11252330650000002
00-0034177_00-0034930,00-0034177,00-0034930,6.821161807086006e-4,0.05428539654486438,-0.11341896174999999,0.11752738350000003
00-0034177_00-0035229,00-0034177,00-0035229,4.8486415030136174e-4,0.0548845905096796,-0.1149467665,0.11161402275000004
00-0034177_00-0035544,00-0034177,00-0035544,-0.006987561286723812,0.05373027773769354,-0.12169994275,0.10629003400000002
00-0034177_00-0035567,00-0034177,00-0035567,0.0011998045857095007,0.055517169899492895,-0.11184192200000001,0.12132182875000005
00-0034177_00-0036275,00-0034177,00-0036275,-0.0183972649055947,0.058191454160664534,-0.14821114175,0.08967863897500004
00-0034177_00-0036290,00-0034177,00-0036290,0.0030352674645218497,0.05291602106213585,-0.10589551625,0.11958733975000005
00-0034177_00-0036326,00-0034177,00-0036326,-0.006478264354611399,0.0535203775497534,-0.12324120175,0.09924543825000005
00-0034177_00-0036754,00-0034177,00-0036754,-0.0048974945171977495,0.05302783476737005,-0.12413495775,0.1009908120000001
00-0034177_00-0036963,00-0034177,00-0036963,0.00864965240048725,0.052864881923493555,-0.09926888519999999,0.12343175750000011
00-0034177_00-0037740,00-0034177,00-0037740,-0.004918594782012099,0.053237574727578875,-0.12080122099999999,0.10373632550000002
00-0034177_00-0037805,00-0034177,00-0037805,-0.00342792066848325,0.052655371812843924,-0.114776112,0.10655363600000003
00-0034177_00-0038117,00-0034177,00-0038117,-0.002118375174569599,0.05320916779491221,-0.113132593,0.11044022725000002
00-0034177_00-0038120,00-0034177,00-0038120,-0.013287119667691426,0.052903370906503815,-0.12543513799999997,0.08869863822500006
00-0034177_00-0038496,00-0034177,00-0038496,0.0035809248607594256,0.05616834102588926,-0.1097985245,0.12301808475
00-0034177_00-0039040,00-0034177,00-0039040,-6.567132786517515e-4,0.053215587074286926,-0.10965648924999999,0.11326471075000004
00-0034177_00-0039337,00-0034177,00-0039337,5.900358707432517e-4,0.0541786824467088,-0.11365859499999999,0.11410634725000013
00-0034177_00-0039384,00-0034177,00-0039384,-0.003970776614508223,0.052433141006768824,-0.11606438799999999,0.10550090024999999
00-0034343_00-0036951,00-0034343,00-0036951,-0.0015839872900969257,0.05424797341253028,-0.11591094375,0.10924444450000007
00-0034401_00-0031941,00-0034401,00-0031941,0.0035175878111458926,0.051680292744151604,-0.10212202525,0.11249621875000003
00-0034401_00-0032058,00-0034401,00-0032058,-0.004133326349657101,0.05209536240390575,-0.11612199275,0.10342174575000003
00-0034401_00-0032134,00-0034401,00-0032134,-0.00756735373616,0.05249601608686544,-0.123053748,0.09388471550000009
00-0034401_00-0033282,00-0034401,00-0033282,0.0020967942222750503,0.05260143600574075,-0.10801748174999999,0.11201347774999999
00-0034401_00-0033681,00-0034401,00-0033681,-0.007297523736166025,0.05324728183826017,-0.12196084574999999,0.1007811315
00-0034401_00-0033871,00-0034401,00-0033871,0.00950670622838175,0.05180127868829662,-0.090805418175,0.12161232525000008
00-0034401_00-0034270,00-0034401,00-0034270,-0.009197226628506073,0.05378388092517366,-0.1273685265,0.09791571767500007
00-0034401_00-0034419,00-0034401,00-0034419,0.00145460739122925,0.05430032524551205,-0.11133501975,0.1184548345
00-0034401_00-0035537,00-0034401,00-0035537,0.00569655511659225,0.05413705096017376,-0.10794476325,0.12444591675000001
00-0034401_00-0036255,00-0034401,00-0036255,0.002651279332004449,0.05343982277775407,-0.10428985099999999,0.11595705875000001
00-0034401_00-0036924,00-0034401,00-0036924,0.008473780816781075,0.05211894158505473,-0.09746858655,0.12433159650000003
00-0034401_00-0036980,00-0034401,00-0036980,-0.020948652429101926,0.05462527631238032,-0.14345427225,0.07770295030000002
00-0034401_00-0037157,00-0034401,00-0037157,0.0069584295652897,0.05400884199916895,-0.106714959,0.12000280950000002
00-0034401_00-0037740,00-0034401,00-0037740,0.002256556976282851,0.05192165208857121,-0.104078464,0.11035907775
00-0034401_00-0039901,00-0034401,00-0039901,-0.01707968783175375,0.05271046965866035,-0.13751987675,0.08640407282500003
00-0034577_00-0028411,00-0034577,00-0028411,0.0011727171364027944,0.052572760679197285,-0.10772923250000001,0.10832908300000006
00-0034577_00-0031236,00-0034577,00-0031236,0.00383133251738695,0.05578776401559721,-0.10855726275,0.12336347924999999
00-0034577_00-0032208,00-0034577,00-0032208,-0.0011551311814992278,0.05425903974078906,-0.11393694475,0.11144594850000002
00-0034577_00-0032398,00-0034577,00-0032398,4.3991411866699926e-4,0.053336905460276834,-0.11123564625000001,0.11049868650000014
00-0034577_00-0032602,00-0034577,00-0032602,0.00582921792269095,0.05466307562878611,-0.10502612975,0.12403822025
00-0034577_00-0033854,00-0034577,00-0033854,5.152021606810997e-4,0.05482821283278679,-0.11613484974999999,0.11641085350000009
00-0034577_00-0034364,00-0034577,00-0034364,-0.00501974543160605,0.054592289413838535,-0.122694462,0.10618450325000003
00-0034577_00-0035659,00-0034577,00-0035659,-0.002985283718128001,0.05168219037404725,-0.11413902525,0.10160450050000003
00-0034577_00-0036142,00-0034577,00-0036142,-0.0016473005128222495,0.05365726500209197,-0.11804562,0.10932226125000005
00-0034577_00-0036328,00-0034577,00-0036328,0.002925193639521775,0.05154645757985478,-0.10261409074999998,0.11601905300000005
00-0034577_00-0036554,00-0034577,00-0036554,-0.0138123420650385,0.05306548167235116,-0.12967478349999997,0.08841351935000001
00-0034577_00-0036556,00-0034577,00-0036556,0.0030948438726292483,0.05270414753885121,-0.105850399,0.11500472325000005
00-0034577_00-0037258,00-0034577,00-0037258,-0.008414022284736578,0.05217913272774015,-0.12438253649999999,0.09718758357500004
00-0034577_00-0037277,00-0034577,00-0037277,-0.0108636919695679,0.052616859122404956,-0.12762867149999998,0.09020908655000004
00-0034771_00-0030470,00-0034771,00-0030470,0.001261677430863649,0.053592431202566806,-0.10545163699999999,0.11439276825000001
00-0034771_00-0031428,00-0034771,00-0031428,0.0022428224267231492,0.05237584398696586,-0.10692113924999999,0.11476476025000001
00-0034771_00-0032394,00-0034771,00-0032394,8.890779805340752e-4,0.055103273484350186,-0.11158043749999999,0.11835662050000001
00-0034771_00-0033009,00-0034771,00-0033009,-0.0064319654741690005,0.05465179011938664,-0.12421341699999999,0.10571415025
00-0034771_00-0033553,00-0034771,00-0033553,-0.005781366803347999,0.05406716516315383,-0.12177823099999999,0.10469195225000003
00-0034771_00-0033857,00-0034771,00-0033857,0.00205694143055,0.05481155256162303,-0.11474651000000001,0.11724706700000002
00-0034771_00-0034407,00-0034771,00-0034407,-0.002979416943130449,0.05181058687561245,-0.11231222475,0.09981582235
00-0034771_00-0034676,00-0034771,00-0034676,-0.006403275653780752,0.05592298483577312,-0.12883426625,0.10874142450000002
00-0034771_00-0034837,00-0034771,00-0034837,0.010951131425674006,0.05247151886078359,-0.09182420447499999,0.12680466050000008
00-0034771_00-0035216,00-0034771,00-0035216,0.0132191676980305,0.05400265740411195,-0.09520121825,0.13706533600000004
00-0034771_00-0035261,00-0034771,00-0035261,-0.018949981026604504,0.05593434429401403,-0.14643207174999998,0.08708688812500001
00-0034771_00-0036182,00-0034771,00-0036182,-0.002126471475539024,0.053406208250795555,-0.11387489125,0.11011120875000002
00-0034771_00-0036326,00-0034771,00-0036326,0.0046840004836220025,0.054205940012517065,-0.10199918025,0.12103473425000001
00-0034771_00-0036893,00-0034771,00-0036893,0.003800955212673652,0.052662974259734444,-0.1044303725,0.11619916575000004
00-0034771_00-0036894,00-0034771,00-0036894,-5.35555790213001e-4,0.05239048989224291,-0.1101117095,0.10873477700000006
00-0034771_00-0037228,00-0034771,00-0037228,-0.001671236395998,0.05459063957891704,-0.1163900755,0.11089061300000017
00-0034771_00-0037247,00-0034771,00-0037247,0.012473678430872675,0.053809591451647154,-0.0905340941,0.13291510025
00-0034771_00-0037809,00-0034771,00-0037809,-0.0015944964751958431,0.04923663225020127,-0.10348142574999998,0.09963183007500004
00-0034771_00-0038589,00-0034771,00-0038589,0.0012467194634879753,0.05393740101660051,-0.11345591325,0.11375596599999999
00-0034771_00-0039032,00-0034771,00-0039032,0.00963129138375925,0.05305856951377101,-0.09699147364999999,0.12652295100000002
00-0034796_00-0026189,00-0034796,00-0026189,0.003238093883489475,0.05287067871488779,-0.1099548875,0.11100323750000003
00-0034796_00-0027902,00-0034796,00-0027902,-0.00279141925609398,0.05355192540318149,-0.1133916505,0.11179833600000003
00-0034796_00-0027966,00-0034796,00-0027966,0.0020454417076385,0.05444595068324194,-0.11050320125,0.11641343375000003
00-0034796_00-0030513,00-0034796,00-0030513,-1.8214357216077428e-4,0.05496674127499678,-0.11447944025,0.11750877825000001
00-0034796_00-0030663,00-0034796,00-0030663,-0.0010213014038087495,0.05340018398588271,-0.11252270125,0.11217339875000004
00-0034796_00-0031235,00-0034796,00-0031235,-9.036755139693544e-4,0.05119340908624309,-0.11100945125,0.10320394650000003
00-0034796_00-0031285,00-0034796,00-0031285,-4.0101661243685006e-4,0.05255845702650641,-0.11313030774999999,0.10805765750000002
00-0034796_00-0031325,00-0034796,00-0031325,0.00455430253296395,0.052839796941109296,-0.10326858224999999,0.11623960475000002
00-0034796_00-0031549,00-0034796,00-0031549,-0.0024208359737392516,0.051710537816436426,-0.11171391824999999,0.102320973
00-0034796_00-0031598,00-0034796,00-0031598,4.42175399797501e-4,0.05417118857772339,-0.11090251450000001,0.114694967
00-0034796_00-0032764,00-0034796,00-0032764,0.0048152764307227485,0.05283962598606696,-0.10110615425,0.11967227850000006
00-0034796_00-0032775,00-0034796,00-0032775,0.0031992799424977758,0.05431713414987559,-0.10744422825,0.11994927925000003
00-0034796_00-0033118,00-0034796,00-0033118,-0.007871932442110501,0.05376700514545984,-0.12596556225,0.09952240387500001
00-0034796_00-0033376,00-0034796,00-0033376,0.004064965734143312,0.05272951314373903,-0.1008155555,0.11844606175000003
00-0034796_00-0034184,00-0034796,00-0034184,-0.016653207347906724,0.05635744262657449,-0.14903410825,0.09087176617500002
00-0034796_00-0034353,00-0034796,00-0034353,-6.047281499192487e-4,0.05394491338094629,-0.11424407924999999,0.11509668900000003
00-0034796_00-0034753,00-0034796,00-0034753,0.011087780683428373,0.046792359970853695,-0.078833173275,0.11294461075000001
00-0034796_00-0034975,00-0034796,00-0034975,0.009631173900949449,0.05155885488678595,-0.08894087769999999,0.12049609400000001
00-0034796_00-0035249,00-0034796,00-0035249,0.006276947084864325,0.05191658753633533,-0.095116434375,0.11875989700000009
00-0034796_00-0035662,00-0034796,00-0035662,0.014578653135546427,0.048500323079065884,-0.079378964975,0.12272307275000006
00-0034796_00-0035703,00-0034796,00-0035703,0.00209215434205385,0.05239674076982508,-0.1063585085,0.11314816625000002
00-0034796_00-0036133,00-0034796,00-0036133,0.005709818267840452,0.055212850761041724,-0.10946601949999998,0.12656467350000003
00-0034796_00-0036158,00-0034796,00-0036158,-0.0056951363442790505,0.05331381424248922,-0.1182857965,0.10176768550000001
00-0034796_00-0036331,00-0034796,00-0036331,-6.383126547672502e-4,0.0521343454481074,-0.11037245425,0.10951520675000002
00-0034796_00-0036457,00-0034796,00-0036457,0.00196974062206595,0.054010557651461684,-0.10483181024999999,0.11853186050000003
00-0034796_00-0036550,00-0034796,00-0036550,0.0145894737751595,0.04984291017820964,-0.079597826925,0.12517947850000005
00-0034796_00-0036630,00-0034796,00-0036630,0.00432938797278275,0.05586595407979508,-0.11646651699999999,0.12462048950000001
00-0034796_00-0037838,00-0034796,00-0037838,0.014803804597710251,0.04976992573953877,-0.08330101265,0.126674105
00-0034796_00-0038046,00-0034796,00-0038046,0.006425668157897475,0.05147981572632485,-0.09529447134999999,0.11736901925000011
00-0034796_00-0039064,00-0034796,00-0039064,0.0071501216162911515,0.04923644040343522,-0.093678734775,0.11227801025000006
00-0034855_00-0031235,00-0034855,00-0031235,-0.007927950204844825,0.05101801418158813,-0.11528221874999998,0.09300954567500003
00-0034855_00-0031382,00-0034855,00-0031382,-0.0037346442353783263,0.04920032485781517,-0.10866631075000001,0.09500529810000011
00-0034855_00-0031408,00-0034855,00-0031408,0.021766061642367773,0.050683384684548395,-0.07031178342500001,0.13771774275000004
00-0034855_00-0032385,00-0034855,00-0032385,-0.007085933515015863,0.04853466217364873,-0.1119450935,0.091358834225
00-0034855_00-0032392,00-0034855,00-0032392,-0.037193245898141755,0.05439689451869811,-0.1610658105,0.05652103342500001
00-0034855_00-0032688,00-0034855,00-0032688,0.006501777265046249,0.05157055895821011,-0.098047432225,0.11624574125
00-0034855_00-0032977,00-0034855,00-0032977,0.015483997525776649,0.05140376888892374,-0.08389246619999999,0.12896781400000001
00-0034855_00-0033110,00-0034855,00-0033110,-0.00131178127091875,0.051353664954552174,-0.108844766,0.10751258550000008
00-0034855_00-0033280,00-0034855,00-0033280,-0.00569115865673215,0.05174986136509614,-0.1189989325,0.09620300902500004
00-0034855_00-0033589,00-0034855,00-0033589,0.0033313197866574992,0.05313834460226482,-0.10538928299999999,0.11577207325000001
00-0034855_00-0033885,00-0034855,00-0033885,0.0259516056939099,0.054300753956492,-0.069358177825,0.15063543100000001
00-0034855_00-0033921,00-0034855,00-0033921,0.012568596209700023,0.04928233344937101,-0.0828085498,0.1216593155
00-0034855_00-0033923,00-0034855,00-0033923,0.015563407788412448,0.053425083993258904,-0.08787108722499999,0.13615313400000004
00-0034855_00-0034365,00-0034855,00-0034365,0.0012979048804352756,0.052553484738192546,-0.1055197895,0.10821014800000003
00-0034855_00-0034646,00-0034855,00-0034646,-0.006009006140425999,0.05374638550311017,-0.119930277,0.09986937562500002
00-0034855_00-0034681,00-0034855,00-0034681,0.0036140254012615998,0.05270134017620591,-0.10554926449999999,0.11739400100000001
00-0034855_00-0034791,00-0034855,00-0034791,0.0020593112426717484,0.04980434044686457,-0.10113685974999999,0.10958253275
00-0034855_00-0034827,00-0034855,00-0034827,-0.021925776929516725,0.054947171429346964,-0.14335196050000001,0.07897720410000005
00-0034855_00-0034854,00-0034855,00-0034854,0.00368326731921545,0.051399892184988805,-0.10226912974999999,0.11474555800000001
00-0034855_00-0035628,00-0034855,00-0035628,-0.01178885287386105,0.05432221542029541,-0.13360453725000002,0.09557108800000003
00-0034855_00-0036110,00-0034855,00-0036110,-0.003927762647864651,0.05343140125754972,-0.1193181445,0.10460745725000004
00-0034855_00-0036232,00-0034855,00-0036232,0.007583163321291074,0.05111509599367208,-0.095775252925,0.11741704775000002
00-0034855_00-0036233,00-0034855,00-0036233,-0.0011051237079322512,0.052206048582053736,-0.109307672,0.10707806775000002
00-0034855_00-0036268,00-0034855,00-0036268,-0.0035496050204774756,0.05302544375370312,-0.117388194,0.106174566
00-0034855_00-0036414,00-0034855,00-0036414,0.00608055015755005,0.052760711894310024,-0.099602468625,0.12322370399999999
00-0034855_00-0036415,00-0034855,00-0036415,0.006853311678061775,0.054833511742005875,-0.10679179975,0.12318289225000001
00-0034855_00-0036424,00-0034855,00-0036424,0.0043848891049956,0.05502139413120591,-0.105034203,0.11825272600000003
00-0034855_00-0036555,00-0034855,00-0036555,0.0024552366853158388,0.05283534999052,-0.1045691695,0.1138175075
00-0034855_00-0036572,00-0034855,00-0036572,-0.022808620698830502,0.055116497529258,-0.1468788075,0.07684020187500004
00-0034855_00-0036654,00-0034855,00-0036654,7.959118059614999e-4,0.05554771587173299,-0.11785144299999999,0.11791131050000003
00-0034855_00-0036849,00-0034855,00-0036849,-0.01036497307809625,0.05319727494933842,-0.12545341875,0.09597400397500003
00-0034855_00-0036862,00-0034855,00-0036862,0.001591319230079001,0.051274123705260306,-0.1048120025,0.10854782375000001
00-0034855_00-0036955,00-0034855,00-0036955,0.0074077663687852,0.05440251266867108,-0.10346596375,0.1264702875
00-0034855_00-0036999,00-0034855,00-0036999,0.004308712913645275,0.05446395817537226,-0.10805722549999999,0.12265790325000002
00-0034855_00-0037005,00-0034855,00-0037005,-8.596732877975029e-4,0.05289193177132969,-0.11123922024999999,0.10870236025000002
00-0034855_00-0037256,00-0034855,00-0037256,0.028798148787786276,0.052907824414185116,-0.06387553912499999,0.14928008574999999
00-0034855_00-0037311,00-0034855,00-0037311,-0.010410208402486925,0.05326408850179703,-0.12708875174999998,0.09469018985000001
00-0034855_00-0037429,00-0034855,00-0037429,0.0032055734964354754,0.053334021302912586,-0.10811442175,0.11650404275000002
00-0034855_00-0037487,00-0034855,00-0037487,-0.004316878764358251,0.054426891078606404,-0.1197343055,0.11171749925000002
00-0034855_00-0038129,00-0034855,00-0038129,-0.004749474652152274,0.04819502660893812,-0.10478008375,0.09122997035000002
00-0034855_00-0038821,00-0034855,00-0038821,-0.0011516519067050006,0.054225142185235095,-0.11600805549999997,0.11060915025000001
00-0034855_00-0038824,00-0034855,00-0038824,-0.007684641544877502,0.05478300107259465,-0.12423755899999998,0.10319427350000002
00-0034855_00-0038951,00-0034855,00-0038951,0.00536058490909225,0.05455923884013617,-0.10552149350000001,0.11983915200000005
00-0034855_00-0039050,00-0034855,00-0039050,-0.0035607298390380503,0.054268069856140834,-0.11411647575,0.10671917500000001
00-0034855_00-0039052,00-0034855,00-0039052,-0.0110116934613965,0.05254582878552827,-0.12320850074999999,0.09340572997500002
00-0034855_00-0039361,00-0034855,00-0039361,0.020426463005377322,0.05190312288798006,-0.07616286512499999,0.13961746275000003
00-0034855_00-0039754,00-0034855,00-0039754,0.0054338848584245016,0.05342261881915356,-0.10353421975,0.12099115775000001
00-0034855_00-0039855,00-0034855,00-0039855,-4.474121141599975e-5,0.052212055006595884,-0.10596058975,0.10517512800000002
00-0034857_00-0027685,00-0034857,00-0027685,0.0029523995231049,0.05151790152303463,-0.10121272825,0.11360629700000002
00-0034857_00-0029000,00-0034857,00-0029000,0.0039760601745748745,0.047264344267951806,-0.09391032095,0.10431808275000003
00-0034857_00-0030513,00-0034857,00-0030513,-0.005933765127724499,0.052456895353442584,-0.11916848525,0.09727564737500001
00-0034857_00-0031051,00-0034857,00-0031051,-0.011810028947575749,0.050407979991748036,-0.1261178935,0.08296531342500003
00-0034857_00-0031544,00-0034857,00-0031544,0.0049856569339055004,0.0520672262530269,-0.10355297525,0.11605236350000003
00-0034857_00-0031588,00-0034857,00-0031588,0.012478320925887451,0.04411016022319849,-0.07288027182500001,0.1086455355
00-0034857_00-0031787,00-0034857,00-0031787,-0.0010188003778140206,0.053823857161392485,-0.1129002685,0.11101166300000005
00-0034857_00-0031941,00-0034857,00-0031941,-0.00545259920946695,0.051957938911451486,-0.11981571275,0.102271118
00-0034857_00-0032209,00-0034857,00-0032209,0.0031307126142077063,0.05276545417137069,-0.10977789974999999,0.11035274075000008
00-0034857_00-0032214,00-0034857,00-0032214,0.0013165822770727855,0.052457293192801825,-0.10984967550000001,0.11447994800000005
00-0034857_00-0033282,00-0034857,00-0033282,-0.0127267882129837,0.05264475045049671,-0.126261916,0.08855168707500001
00-0034857_00-0033308,00-0034857,00-0033308,8.722728811591747e-4,0.053721367624564906,-0.11358455725000001,0.11354824700000002
00-0034857_00-0033466,00-0034857,00-0033466,0.006378196931064559,0.049594590692495104,-0.0933553818,0.11298966650000002
00-0034857_00-0033555,00-0034857,00-0033555,-0.00580864628303125,0.05223010688448039,-0.11699076200000001,0.09687605375000002
00-0034857_00-0034272,00-0034857,00-0034272,-0.007526329633782176,0.052500780005913746,-0.11927097049999999,0.09482554757500002
00-0034857_00-0034487,00-0034857,00-0034487,-0.014369250069891398,0.05377066626543039,-0.134501029,0.093288385675
00-0034857_00-0035215,00-0034857,00-0035215,-0.006586117093231825,0.05194126085046623,-0.1187221915,0.09760996937500002
00-0034857_00-0035250,00-0034857,00-0035250,-0.0021076015491412,0.04963472546848298,-0.10505883399999999,0.09915107507500001
00-0034857_00-0035308,00-0034857,00-0035308,7.634522495988756e-4,0.05276521134971023,-0.10453467,0.11219754550000002
00-0034857_00-0035537,00-0034857,00-0035537,0.023172217642824997,0.05539035241296418,-0.07398028547499999,0.15064301275000003
00-0034857_00-0035689,00-0034857,00-0035689,-7.51048183372669e-4,0.04625080464253701,-0.09856808917499998,0.09333152772500002
00-0034857_00-0036187,00-0034857,00-0036187,5.355268755350757e-4,0.0524535641756693,-0.109339474,0.10712630125000001
00-0034857_00-0036196,00-0034857,00-0036196,0.011938380509848,0.046661449218933775,-0.07812810784999999,0.11394946700000001
